id_venda;cod_cliente;Des_Cliente;cod_produto;nom_produto;cod_marca;des_marca;Ano_venda;Mês_venda;Dia_venda;dtc_venda;qtd_venda;val_venda;num_nota
142;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;1;9;09/01/2015;1;350.0;155
146;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;11;4;04/11/2015;1;350.0;140
182;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;11;17;17/11/2015;3;350.0;761
264;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;11;13;13/11/2014;1;350.0;289
304;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;7;20;20/07/2015;3;350.0;543
324;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;12;7;07/12/2014;3;350.0;1,183
562;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;9;10;10/09/2015;2;350.0;753
828;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;12;13;13/12/2015;3;350.0;1,371
986;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;1;21;21/01/2014;1;350.0;813
996;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;8;25;25/08/2014;3;350.0;1,055
1,107;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;4;25;25/04/2014;1;350.0;349
1,118;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;3;14;14/03/2014;2;350.0;244
1,155;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;11;7;07/11/2014;3;350.0;312
1,261;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;10;23;23/10/2015;2;350.0;29
1,407;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;11;23;23/11/2014;1;350.0;1,208
1,589;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;12;28;28/12/2014;3;350.0;1,247
1,851;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;9;23;23/09/2014;2;350.0;86
1,873;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;2;18;18/02/2015;1;350.0;1,456
1,894;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;7;11;11/07/2014;2;350.0;931
1,906;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;1;3;03/01/2015;2;350.0;843
1,958;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;10;16;16/10/2014;1;350.0;971
2,080;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;4;22;22/04/2014;1;350.0;39
2,081;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;2;8;08/02/2014;2;350.0;25
2,245;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;4;11;11/04/2014;3;350.0;214
2,703;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;2;17;17/02/2014;2;350.0;722
2,705;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;2;22;22/02/2015;3;350.0;356
2,903;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;2;26;26/02/2014;2;350.0;478
3,156;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;1;13;13/01/2015;3;350.0;92
3,268;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;7;2;02/07/2015;1;350.0;668
3,316;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;5;6;06/05/2014;1;350.0;1,016
3,531;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;11;16;16/11/2015;1;350.0;1,381
3,606;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;8;21;21/08/2014;3;350.0;281
3,814;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;7;18;18/07/2014;2;350.0;716
4,086;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;6;2;02/06/2015;3;350.0;54
4,123;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;2;5;05/02/2015;3;350.0;178
4,845;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;5;25;25/05/2015;2;350.0;833
4,942;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;8;17;17/08/2014;1;350.0;520
5,023;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;3;9;09/03/2014;1;350.0;40
5,177;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;3;22;22/03/2015;3;350.0;1,422
5,522;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;4;23;23/04/2015;1;350.0;1,445
5,555;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;1;2;02/01/2015;2;350.0;979
5,790;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;4;20;20/04/2014;2;350.0;212
5,800;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;2;9;09/02/2015;1;350.0;1,056
5,848;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;11;2;02/11/2014;2;350.0;269
5,855;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;7;25;25/07/2015;1;350.0;70
6,222;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;10;17;17/10/2015;2;350.0;206
6,894;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;7;2;02/07/2014;1;350.0;809
6,954;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;3;1;01/03/2015;2;350.0;282
7,177;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;12;14;14/12/2015;2;350.0;383
7,345;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;5;21;21/05/2015;3;350.0;1,153
7,368;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;6;13;13/06/2014;2;350.0;541
7,412;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;3;28;28/03/2015;2;350.0;335
7,447;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;2;12;12/02/2015;1;350.0;639
7,457;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;9;20;20/09/2014;1;350.0;862
7,631;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;1;12;12/01/2014;2;350.0;1,212
7,696;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;4;13;13/04/2014;2;350.0;513
7,844;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;4;19;19/04/2014;1;350.0;89
7,899;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;11;8;08/11/2015;2;350.0;575
8,053;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;11;6;06/11/2015;1;350.0;355
8,058;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;6;3;03/06/2015;2;350.0;1,199
8,226;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;6;16;16/06/2014;1;350.0;1,173
8,243;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;7;6;06/07/2014;3;350.0;772
8,583;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;8;18;18/08/2014;2;350.0;277
8,864;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;8;22;22/08/2015;3;350.0;111
9,205;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;9;4;04/09/2014;3;350.0;1,066
9,510;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;7;22;22/07/2015;2;350.0;431
9,815;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;6;13;13/06/2015;2;350.0;508
10,142;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;6;18;18/06/2014;3;350.0;471
10,391;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;11;7;07/11/2014;2;350.0;1,190
10,406;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,014;7;15;15/07/2014;2;350.0;1,495
10,496;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;1;22;22/01/2015;2;350.0;387
10,497;6;REGINALDO ROSSI;20;GELADEIRA;12;ELETROLUX;2,015;11;18;18/11/2015;2;350.0;125
174;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;7;27;27/07/2014;3;1500.0;1,253
305;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;11;20;20/11/2014;2;1500.0;1,218
307;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;5;3;03/05/2014;3;1500.0;668
325;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;7;4;04/07/2015;3;1500.0;877
511;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;7;5;05/07/2014;1;1500.0;884
681;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;2;17;17/02/2014;1;1500.0;1,126
872;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;11;11;11/11/2015;2;1500.0;177
1,043;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;7;7;07/07/2014;3;1500.0;1,045
1,100;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;11;27;27/11/2015;2;1500.0;166
1,419;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;12;27;27/12/2014;1;1500.0;1,043
1,534;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;6;15;15/06/2015;2;1500.0;54
1,727;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;6;15;15/06/2014;3;1500.0;74
1,922;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;5;22;22/05/2014;2;1500.0;610
2,319;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;2;1;01/02/2014;3;1500.0;641
2,406;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;9;28;28/09/2015;2;1500.0;15
2,462;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;12;18;18/12/2015;3;1500.0;445
2,627;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;6;11;11/06/2014;2;1500.0;1,026
2,921;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;7;10;10/07/2014;1;1500.0;1,321
3,009;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;7;27;27/07/2014;2;1500.0;1,442
3,142;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;12;25;25/12/2015;2;1500.0;347
3,205;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;8;25;25/08/2014;1;1500.0;139
3,286;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;6;18;18/06/2015;3;1500.0;1,317
3,429;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;10;13;13/10/2014;3;1500.0;210
3,472;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;4;14;14/04/2015;1;1500.0;44
3,742;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;6;4;04/06/2014;3;1500.0;1,034
3,772;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;2;24;24/02/2014;2;1500.0;430
3,798;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;4;27;27/04/2015;2;1500.0;828
3,891;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;12;27;27/12/2014;1;1500.0;31
4,033;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;1;10;10/01/2015;2;1500.0;281
4,502;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;11;4;04/11/2015;3;1500.0;1,222
4,573;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;12;5;05/12/2014;2;1500.0;782
5,070;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;11;10;10/11/2014;2;1500.0;1,442
5,613;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;7;7;07/07/2015;3;1500.0;1,295
5,634;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;10;25;25/10/2015;3;1500.0;645
5,711;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;4;2;02/04/2014;1;1500.0;78
5,775;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;4;7;07/04/2015;2;1500.0;34
5,826;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;9;11;11/09/2015;3;1500.0;547
5,852;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;10;23;23/10/2014;1;1500.0;1,176
5,879;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;8;23;23/08/2014;2;1500.0;599
5,883;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;1;19;19/01/2014;1;1500.0;1,059
6,205;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;7;21;21/07/2014;1;1500.0;768
6,329;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;10;26;26/10/2014;3;1500.0;1,014
6,497;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;12;7;07/12/2014;1;1500.0;677
6,597;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;9;6;06/09/2015;2;1500.0;1,481
6,689;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;8;4;04/08/2014;1;1500.0;955
7,122;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;12;8;08/12/2015;1;1500.0;498
7,158;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;5;15;15/05/2015;3;1500.0;1,442
7,304;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;11;22;22/11/2015;3;1500.0;75
7,542;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;6;7;07/06/2014;3;1500.0;822
7,576;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;1;14;14/01/2014;2;1500.0;169
7,595;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;9;24;24/09/2014;3;1500.0;73
7,837;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;10;15;15/10/2014;1;1500.0;205
7,873;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;8;2;02/08/2015;2;1500.0;433
8,001;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;12;28;28/12/2015;3;1500.0;1,040
8,054;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;2;8;08/02/2015;3;1500.0;288
8,103;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;7;9;09/07/2015;1;1500.0;421
8,139;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;3;13;13/03/2014;2;1500.0;699
8,267;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;10;4;04/10/2014;1;1500.0;1,098
8,411;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;11;24;24/11/2014;3;1500.0;815
8,574;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;6;8;08/06/2015;3;1500.0;563
8,907;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;2;10;10/02/2015;2;1500.0;321
9,075;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;11;4;04/11/2014;1;1500.0;757
9,351;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;7;4;04/07/2015;1;1500.0;30
9,615;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;9;11;11/09/2014;1;1500.0;575
9,963;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;6;4;04/06/2014;2;1500.0;13
10,172;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;4;24;24/04/2014;3;1500.0;545
10,285;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;3;5;05/03/2014;1;1500.0;1,099
10,292;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;5;8;08/05/2014;3;1500.0;301
10,392;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;8;19;19/08/2014;1;1500.0;1,488
10,479;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;1;10;10/01/2014;2;1500.0;1,296
10,495;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,014;5;13;13/05/2014;1;1500.0;909
10,532;1;JOÃO DO PULO;19;FOGÃO;13;BRASTEMP;2,015;4;5;05/04/2015;1;1500.0;974
8;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;8;17;17/08/2014;2;1500.0;375
102;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;11;23;23/11/2015;2;1500.0;422
261;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;1;22;22/01/2015;2;1500.0;139
494;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;9;17;17/09/2014;3;1500.0;236
593;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;2;23;23/02/2014;3;1500.0;1,368
871;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;1;1;01/01/2014;3;1500.0;742
1,054;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;12;7;07/12/2015;2;1500.0;589
1,209;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;10;17;17/10/2014;1;1500.0;1,082
1,223;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;10;15;15/10/2014;1;1500.0;1,198
1,252;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;10;26;26/10/2014;3;1500.0;340
1,479;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;11;25;25/11/2014;2;1500.0;579
1,642;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;12;1;01/12/2015;3;1500.0;1,043
1,744;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;8;12;12/08/2015;3;1500.0;1,499
1,827;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;11;18;18/11/2014;1;1500.0;441
1,836;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;9;28;28/09/2015;1;1500.0;123
1,859;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;9;24;24/09/2014;3;1500.0;459
1,952;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;4;8;08/04/2015;3;1500.0;201
2,228;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;5;21;21/05/2015;1;1500.0;1,199
2,277;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;7;19;19/07/2015;2;1500.0;1,423
2,342;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;8;20;20/08/2014;1;1500.0;1,163
2,391;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;6;12;12/06/2014;2;1500.0;257
2,531;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;2;24;24/02/2014;3;1500.0;1,225
2,538;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;2;14;14/02/2014;2;1500.0;1,073
2,806;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;8;7;07/08/2015;1;1500.0;620
3,006;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;2;6;06/02/2015;1;1500.0;1,064
3,262;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;2;14;14/02/2015;3;1500.0;1,100
3,300;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;7;15;15/07/2014;3;1500.0;55
3,454;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;12;24;24/12/2015;3;1500.0;1,454
4,012;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;4;6;06/04/2015;3;1500.0;544
4,098;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;6;23;23/06/2014;2;1500.0;1,288
4,129;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;4;3;03/04/2015;2;1500.0;526
4,180;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;5;9;09/05/2014;3;1500.0;711
4,197;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;9;15;15/09/2015;3;1500.0;344
4,366;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;6;25;25/06/2014;3;1500.0;1,245
4,432;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;8;15;15/08/2014;2;1500.0;796
4,703;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;11;9;09/11/2014;2;1500.0;365
4,770;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;9;8;08/09/2015;2;1500.0;863
4,912;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;3;3;03/03/2015;3;1500.0;36
4,944;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;10;6;06/10/2015;1;1500.0;1,265
4,960;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;4;27;27/04/2014;1;1500.0;1,147
5,099;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;3;8;08/03/2015;1;1500.0;919
5,150;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;10;27;27/10/2014;1;1500.0;693
5,479;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;7;12;12/07/2014;1;1500.0;1,433
5,789;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;5;22;22/05/2014;3;1500.0;950
5,840;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;6;4;04/06/2014;1;1500.0;256
5,965;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;11;28;28/11/2014;3;1500.0;896
5,990;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;4;5;05/04/2014;2;1500.0;488
6,225;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;6;1;01/06/2014;3;1500.0;574
6,396;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;8;5;05/08/2015;1;1500.0;570
6,471;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;7;14;14/07/2014;1;1500.0;1,317
6,561;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;2;24;24/02/2015;1;1500.0;112
6,742;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;4;24;24/04/2015;2;1500.0;65
6,754;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;12;1;01/12/2015;3;1500.0;1,363
6,875;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;5;21;21/05/2014;2;1500.0;519
6,881;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;9;27;27/09/2014;3;1500.0;1,430
6,889;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;7;3;03/07/2014;3;1500.0;573
6,982;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;8;3;03/08/2015;3;1500.0;168
7,417;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;8;22;22/08/2015;1;1500.0;893
7,452;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;3;16;16/03/2015;1;1500.0;1,274
7,715;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;7;18;18/07/2014;2;1500.0;523
7,799;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;3;25;25/03/2014;1;1500.0;232
8,136;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;4;12;12/04/2014;1;1500.0;1,163
8,296;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;4;24;24/04/2014;2;1500.0;731
8,352;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;6;23;23/06/2015;1;1500.0;1,011
8,369;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;11;3;03/11/2014;1;1500.0;1,422
8,370;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;10;18;18/10/2014;1;1500.0;827
8,383;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;1;8;08/01/2014;2;1500.0;303
8,449;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;12;15;15/12/2014;3;1500.0;1,279
8,530;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;11;23;23/11/2014;1;1500.0;866
8,600;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;1;22;22/01/2014;1;1500.0;577
8,781;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;11;10;10/11/2014;3;1500.0;114
8,924;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;8;17;17/08/2014;2;1500.0;390
8,987;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;2;19;19/02/2015;2;1500.0;566
9,019;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;11;21;21/11/2014;1;1500.0;294
9,114;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;5;1;01/05/2015;1;1500.0;150
9,119;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;6;5;05/06/2014;1;1500.0;1,321
9,178;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;7;4;04/07/2015;2;1500.0;245
9,507;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;9;14;14/09/2014;1;1500.0;465
9,611;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;5;28;28/05/2014;2;1500.0;787
9,752;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;10;10;10/10/2014;3;1500.0;865
9,814;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;7;16;16/07/2014;3;1500.0;1,281
10,140;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;6;16;16/06/2015;3;1500.0;519
10,152;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;2;8;08/02/2014;3;1500.0;1,253
10,159;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,015;5;9;09/05/2015;2;1500.0;909
10,283;2;BENITO DE PAULA;19;FOGÃO;13;BRASTEMP;2,014;7;18;18/07/2014;2;1500.0;338
